code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
002613,2020-02-13,5,2020-02-13 13:04:23.590,2020-02-13 13:03:39.470,2020-02-13 15:00:00.000,1,0.10158730158730167
300080,2020-02-13,1,2020-02-13 13:35:25.270,2020-02-13 13:34:49.030,2020-02-13 13:41:12.690,1,0.0499040307101728
300782,2020-02-13,1,2020-02-13 14:17:59.100,2020-02-13 14:11:21.760,2020-02-13 14:18:29.510,1,0.004577999566066415
000540,2020-02-14,3,2020-02-14 10:49:47.800,2020-02-14 10:49:06.290,2020-02-14 10:50:38.250,1,0.10059171597633143
000609,2020-02-14,1,2020-02-14 11:28:01.080,2020-02-14 11:22:52.570,2020-02-14 15:00:00.000,1,0.04724409448818912
002428,2020-02-14,2,2020-02-14 13:00:06.830,2020-02-14 13:00:00.010,2020-02-14 14:22:06.890,1,-0.011380880121396042
002483,2020-02-14,1,2020-02-14 10:16:29.540,2020-02-14 10:15:55.720,2020-02-14 10:35:48.490,1,0.09984152139461178
002536,2020-02-14,4,2020-02-14 14:45:38.130,2020-02-14 14:45:03.530,2020-02-14 15:00:00.000,1,0.01109057301293892
002880,2020-02-14,2,2020-02-14 09:36:13.900,2020-02-14 09:35:46.120,2020-02-14 09:37:43.730,1,-0.005815687444079898
300102,2020-02-14,1,2020-02-14 13:07:23.870,2020-02-14 13:07:09.510,2020-02-14 13:07:42.250,1,0.10040160642570273
300155,2020-02-14,4,2020-02-14 09:42:38.380,2020-02-14 09:37:12.580,2020-02-14 09:49:48.960,1,0.100338218714769
300235,2020-02-14,8,2020-02-14 14:18:43.060,2020-02-14 14:17:08.680,2020-02-14 15:00:00.000,1,-0.03162055335968384
000004,2020-02-17,4,2020-02-17 09:59:22.920,2020-02-17 09:58:00.980,2020-02-17 15:00:00.000,1,0.10012782275245002
000525,2020-02-17,12,2020-02-17 09:35:16.420,2020-02-17 09:34:39.890,2020-02-17 15:00:00.000,1,0.016917293233082775
000697,2020-02-17,1,2020-02-17 10:26:53.880,2020-02-17 09:52:40.990,2020-02-17 15:00:00.000,1,0.09989142236699244
002215,2020-02-17,6,2020-02-17 09:48:56.500,2020-02-17 09:47:26.820,2020-02-17 09:49:50.830,1,-0.09090909090909094
002215,2020-02-17,11,2020-02-17 10:07:49.720,2020-02-17 10:05:30.720,2020-02-17 10:29:31.560,1,-0.09090909090909094
002396,2020-02-17,11,2020-02-17 13:11:38.290,2020-02-17 13:07:21.310,2020-02-17 13:37:22.600,1,-0.003505491937368488
300087,2020-02-17,2,2020-02-17 09:59:13.360,2020-02-17 09:56:54.380,2020-02-17 10:21:47.820,1,0.10000000000000007
300135,2020-02-17,1,2020-02-17 13:59:07.300,2020-02-17 13:56:48.240,2020-02-17 14:03:36.310,1,-0.011718750000000113
