code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
002397,2020-02-27,1,2020-02-27 09:56:54.410,2020-02-27 09:35:39.590,2020-02-27 09:57:10.650,2,0.020872865275142427
002452,2020-02-27,6,2020-02-27 10:51:54.130,2020-02-27 10:28:37.680,2020-02-27 14:26:12.120,2,-0.10016420361247937
002481,2020-02-27,1,2020-02-27 10:57:25.960,2020-02-27 10:55:55.440,2020-02-27 10:58:06.190,2,-0.07002188183807445
002517,2020-02-27,4,2020-02-27 10:01:20.420,2020-02-27 09:58:05.840,2020-02-27 10:20:09.310,2,-0.05865921787709494
002730,2020-02-27,1,2020-02-27 13:55:05.570,2020-02-27 13:54:37.760,2020-02-27 13:55:35.710,2,-0.09299655568312293
300205,2020-02-27,6,2020-02-27 10:17:15.100,2020-02-27 10:16:10.090,2020-02-27 10:18:59.230,2,-0.03910256410256408
300399,2020-02-27,7,2020-02-27 13:10:39.960,2020-02-27 13:03:46.980,2020-02-27 14:11:39.540,2,-0.06666666666666665
000030,2020-02-28,1,2020-02-28 14:33:46.920,2020-02-28 13:17:10.200,2020-02-28 15:00:00.000,2,0.09948542024013718
000510,2020-02-28,2,2020-02-28 11:06:17.830,2020-02-28 09:38:48.250,2020-02-28 11:06:32.700,2,-0.013618677042801395
002172,2020-02-28,3,2020-02-28 13:31:57.510,2020-02-28 11:17:15.280,2020-02-28 15:00:00.000,2,0.03722084367245637
002503,2020-02-28,4,2020-02-28 10:21:44.600,2020-02-28 10:15:10.840,2020-02-28 10:50:54.990,2,0.09999999999999988
002503,2020-02-28,8,2020-02-28 11:10:53.800,2020-02-28 11:07:24.410,2020-02-28 15:00:00.000,2,0.09999999999999988
002771,2020-02-28,1,2020-02-28 09:58:25.090,2020-02-28 09:58:01.420,2020-02-28 11:27:51.200,2,0.10019392372333537
000428,2020-03-02,1,2020-03-02 09:35:58.020,2020-03-02 09:35:33.400,2020-03-02 09:43:02.430,2,0.10357142857142844
002291,2020-03-02,4,2020-03-02 14:40:50.160,2020-03-02 14:39:58.860,2020-03-02 14:55:40.790,2,0.09991974317816997
002307,2020-03-02,4,2020-03-02 11:14:58.550,2020-03-02 11:06:25.830,2020-03-02 11:19:55.320,2,0.03741496598639471
002367,2020-03-02,1,2020-03-02 10:04:42.860,2020-03-02 10:04:05.450,2020-03-02 15:00:00.000,2,0.02355712603062421
002391,2020-03-02,1,2020-03-02 11:11:45.580,2020-03-02 11:11:18.170,2020-03-02 11:13:04.510,2,0.05217391304347818
